"","STRM_ORDER","LifeStage","dens","yr","PopGrp","ID_Num","UTM_E","UTM_N","WidthM","W3Dppt","MWMT_Index","StrmPow","SprPpt","IP_COHO","SolMean","StrmSlope","OUT_DIST","Panel","UTM_E_km","UTM_N_km","fYr","fSTRM_ORDER"
"449",3,"rear",0,2002,"NCDependent",130,428327,4991139,-0.703901249874184,0.392502672530745,-1.63612307388831,-0.414020011044567,0.322619659770691,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2002","3"
"450",3,"rear",55,2003,"NCDependent",130,428327,4991139,-0.703901249874184,0.52152397553965,-1.51627426984666,-0.414020011044567,0.373617290350791,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2003","3"
"451",3,"rear",42,2004,"NCDependent",130,428327,4991139,-0.703901249874184,0.822573682560428,-1.19667745906892,-0.414020011044567,-0.136359015450213,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2004","3"
"452",3,"rear",13,2005,"NCDependent",130,428327,4991139,-0.703901249874184,0.0484458645069986,-1.43637506715222,-0.414020011044567,1.00258806750536,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2005","3"
"453",3,"rear",26,2006,"NCDependent",130,428327,4991139,-0.703901249874184,0.327992021026292,-1.51627426984666,-0.414020011044567,-0.272352696997147,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2006","3"
"454",3,"rear",107,2012,"NCDependent",130,428327,4991139,-0.703901249874184,1.31715534409456,-1.87582068197161,-0.414020011044567,0.212124793513807,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2012","3"
"303",3,"rear",35,2013,"NCDependent",130,428327,4991139,-0.703901249874184,-0.467639347528621,-1.71602227658274,-0.414020011044567,0.849595175765062,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2013","3"
"304",3,"rear",7,2014,"NCDependent",130,428327,4991139,-0.703901249874184,-0.489142898030105,-1.23662706041613,-0.414020011044567,0.713601494218127,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2014","3"
"301",3,"rear",43,2015,"NCDependent",130,428327,4991139,-0.703901249874184,0.284984920023324,-1.19667745906892,-0.414020011044567,1.96304344343059,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2015","3"
"302",3,"rear",72,2016,"NCDependent",130,428327,4991139,-0.703901249874184,0.155963617014419,-1.63612307388831,-0.414020011044567,1.58056121407983,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2016","3"
"443",3,"rear",33,2017,"NCDependent",130,428327,4991139,-0.703901249874184,0.457013324035197,-1.79592147927718,-0.414020011044567,-0.544340060091016,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2017","3"
"444",3,"rear",0,2018,"NCDependent",130,428327,4991139,-0.703901249874184,0.26348136952184,-1.396425465805,-0.414020011044567,0.586107417767876,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2018","3"
"300",3,"rear",61,2019,"NCDependent",130,428327,4991139,-0.703901249874184,0.500020425038166,-1.31652626311057,-0.414020011044567,2.50701816961833,-0.448885735125488,0.469895473280422,1.9454692993749,-1.06268307500162,"annual",428.327,4991.139,"2019","3"
"2088",3,"rear",68,2003,"Nestucca",132,427549,4998985,-0.512667800728558,0.62904172804707,-0.277836628082914,-0.648924731282933,0.501111366801042,0.174758433919818,1.56043436779146,0.58483432925994,-1.03658002630583,"nine",427.549,4998.985,"2003","3"
"3182",3,"rear",81,2002,"Nestucca",133,428008,5000134,-0.241753747772255,-0.166589640507843,-0.35773583077735,-0.648924731282933,-0.119359805256846,1.3329547478611,1.56043436779146,0.58483432925994,-1.05437755950751,"once",428.008,5000.134,"2002","3"
"1428",5,"rear",90,1999,"Nestucca",134,430457,4999075,0.252265995853945,1.38166599559902,-1.35647586445779,-0.745587490594333,0.288621239383957,-0.448885735125488,-0.502438156440963,-0.0954831557975414,-1.00573096875626,"nine",430.457,4999.075,"1999","5"
"1429",5,"rear",121,2008,"Nestucca",134,430457,4999075,0.252265995853945,0.327992021026292,-1.1567278577217,-0.745587490594333,0.365117685254108,-0.448885735125488,-0.502438156440963,-0.0954831557975414,-1.00573096875626,"nine",430.457,4999.075,"2008","5"
"1427",5,"rear",124,2017,"Nestucca",134,430457,4999076,0.252265995853945,0.220474268518872,-1.03687905368005,-0.745587490594333,1.79305134149692,-0.448885735125488,-0.502438156440963,-0.0954831557975414,-1.00573096875626,"nine",430.457,4999.076,"2017","5"
"3264",4,"rear",60,2004,"Nestucca",137,430662,4999437,-0.369242713869339,0.370999122029261,-1.07682865502726,0.00212738290267281,0.110129532353606,-1.02798389209613,-0.338476014958533,2.96594552696113,-0.998611955475591,"once",430.662,4999.437,"2004","4"
"2178",4,"rear",84,2006,"Nestucca",140,429419,4998000,-0.417051076155745,0.112956516011451,-0.597433438860654,0.31023992820776,-0.195856251126997,-1.51799002491744,-1.39088417889227,0.58483432925994,-1.00335796432937,"nine",429.419,4998,"2006","4"
"2177",4,"rear",116,2015,"Nestucca",140,429419,4998000,-0.417051076155745,0.220474268518872,-0.118038222694044,0.31023992820776,-0.544340060091016,-1.51799002491744,-1.39088417889227,0.58483432925994,-1.00335796432937,"nine",429.419,4998,"2015","4"
"3148",3,"rear",0,2001,"Nestucca",145,430985,4995383,-0.703901249874184,-0.575157100036041,-1.43637506715222,0.233122947433592,0.535109787187776,-0.448885735125488,0.157223482546486,0.924993071788681,-0.965389893499132,"once",430.985,4995.383,"2001","3"
"3265",5,"rear",353,2004,"Nestucca",154,432516,4994442,0.570988411096654,1.36016244509753,0.121659385389261,-0.535914593558575,0.16962676803039,-0.00342561437884133,-0.792231708828513,-0.775800640855023,-0.926235320455447,"once",432.516,4994.442,"2004","5"
"1166",5,"rear",683,2002,"Nestucca",158,433593,4992296,-0.130200902437307,0.844077233061912,-1.19667745906892,-0.0280797293821397,0.722101099314811,-0.582523771349482,-0.963819996426404,0.924993071788681,-0.888267249625208,"three",433.593,4992.296,"2002","5"
"1167",5,"rear",585,2005,"Nestucca",158,433593,4992296,-0.130200902437307,0.62904172804707,-1.03687905368005,-0.0280797293821397,1.37657069175943,-0.582523771349482,-0.963819996426404,0.924993071788681,-0.888267249625208,"three",433.593,4992.296,"2005","5"
"1168",5,"rear",752,2006,"Nestucca",158,433593,4992296,-0.130200902437307,0.973098536070817,-1.11677825637448,-0.0280797293821397,-0.0428633593866955,-0.582523771349482,-0.963819996426404,0.924993071788681,-0.888267249625208,"three",433.593,4992.296,"2006","5"
"251",6,"rear",650,2002,"Nestucca",165,437138,4994998,1.4474750530141,0.736559480554491,-0.317786229430132,-0.584956728797447,0.526610182091093,0.130212421845153,0.572848445839157,-1.11595938338376,-0.887080747411763,"annual",437.138,4994.998,"2002","6"
"252",6,"rear",422,2005,"Nestucca",165,437138,4994998,1.4474750530141,0.650545278548555,-0.157987824041262,-0.584956728797447,1.30007424588928,0.130212421845153,0.572848445839157,-1.11595938338376,-0.887080747411763,"annual",437.138,4994.998,"2005","6"
"253",6,"rear",907,2006,"Nestucca",165,437138,4994998,1.4474750530141,0.88708433406488,-0.157987824041262,-0.584956728797447,-0.15335822564358,0.130212421845153,0.572848445839157,-1.11595938338376,-0.887080747411763,"annual",437.138,4994.998,"2006","6"
"3337",5,"rear",1909,2006,"Nestucca",166,437958,4995113,0.316010478902486,0.88708433406488,0.161608986736478,-0.332283118979781,-0.15335822564358,-0.00342561437884133,0.996099555247289,-0.775800640855023,-0.871656218636978,"once",437.958,4995.113,"2006","5"
"2619",4,"rear",313,2004,"Nestucca",170,437757,4995749,-0.162073143961578,1.20963759158714,-0.517534236166219,-0.294257695280076,0.178126373127073,0.0856664097704881,1.27064081540392,0.244675586731199,-0.859791196502528,"nine",437.757,4995.749,"2004","4"
"3221",4,"rear",648,2003,"Nestucca",174,438552,4994745,-0.114264781675171,0.672048829050039,-0.877080648291176,-0.49788916985887,0.637105048347977,-0.0479716264535061,1.16768784284518,-0.435641898326282,-0.865723707569753,"once",438.552,4994.745,"2003","4"
"3123",4,"rear",60,1998,"Nestucca",178,439742,4994119,-0.417051076155745,0.736559480554491,-0.797181445596741,-0.367110142555212,-0.323350327577248,-0.315247698901494,2.15527376479749,-0.775800640855023,-0.847926174368078,"once",439.742,4994.119,"1998","4"
"1534",3,"rear",0,2002,"Nestucca",182,435962,4993413,-0.687965129112048,0.844077233061912,-1.87582068197161,-0.462706768491853,0.722101099314811,-0.760707819648141,1.53755592944508,0.58483432925994,-0.821823125672289,"nine",435.962,4993.413,"2002","3"
"1536",3,"rear",0,2011,"Nestucca",185,435695,4991239,-0.703901249874184,0.414006223032229,-1.8358710806244,-0.715025000517934,1.92904502304385,1.37750075993576,-1.25361354881395,0.244675586731199,-0.805212094684059,"nine",435.695,4991.239,"2011","3"
"1535",3,"rear",0,2020,"Nestucca",185,435695,4991239,-0.703901249874184,-0.166589640507843,-1.59617347254109,-0.715025000517934,-0.119359805256846,1.37750075993576,-1.25361354881395,0.244675586731199,-0.805212094684059,"nine",435.695,4991.239,"2020","3"
"2620",4,"rear",427,2004,"Nestucca",193,426566,5006601,0.316010478902486,-0.0590718880004221,0.800802608291958,-0.71715726726745,-0.0343637542900121,1.68932284445842,0.183914993950603,-0.775800640855023,-1.04963155065373,"nine",426.566,5006.601,"2004","4"
"3297",4,"rear",386,2005,"Nestucca",195,427301,5007915,0.220393754329674,-0.940717458561272,0.361356993472565,-0.71715726726745,1.05358569808546,-0.1816096626775,0.183914993950603,-0.775800640855023,-1.02946101302516,"once",427.301,5007.915,"2005","4"
"1431",4,"rear",0,1999,"Nestucca",208,430264,5003039,0.0610325467083188,2.24180801565838,-1.23662706041613,-0.443871745537794,0.56910820757451,-0.270701686826829,0.511839276915462,0.924993071788681,-0.964203391285687,"nine",430.264,5003.039,"1999","4"
"1432",4,"rear",15,2008,"Nestucca",208,430264,5003039,0.0610325467083188,0.715055930053007,-1.1567278577217,-0.443871745537794,0.62010583815461,-0.270701686826829,0.511839276915462,0.924993071788681,-0.964203391285687,"nine",430.264,5003.039,"2008","4"
"1430",4,"rear",0,2017,"Nestucca",208,430264,5003039,0.0610325467083188,0.370999122029261,-0.956979850985612,-0.443871745537794,2.10753673007421,-0.270701686826829,0.511839276915462,0.924993071788681,-0.964203391285687,"nine",430.264,5003.039,"2017","4"
"2273",4,"rear",11,1998,"Nestucca",210,430370,5002894,-0.0186480571023586,0.0699494150084828,-0.597433438860654,-0.443871745537794,-0.297851512287198,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"1998","4"
"2274",4,"rear",0,2001,"Nestucca",210,430370,5002894,-0.0186480571023586,-0.725681953546431,-1.396425465805,-0.443871745537794,0.543609392284459,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"2001","4"
"2275",4,"rear",23,2004,"Nestucca",210,430370,5002894,-0.0186480571023586,0.672048829050039,-0.35773583077735,-0.443871745537794,0.441614131124259,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"2004","4"
"2276",4,"rear",196,2010,"Nestucca",210,430370,5002894,-0.0186480571023586,-0.532149999033073,-1.03687905368005,-0.443871745537794,1.92904502304385,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"2010","4"
"2277",4,"rear",25,2013,"Nestucca",210,430370,5002894,-0.0186480571023586,-0.10207898900339,-0.757231844249525,-0.443871745537794,1.47856595291963,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"2013","4"
"2272",4,"rear",0,2016,"Nestucca",210,430371,5002894,-0.0186480571023586,1.55369439961089,-0.557483837513437,-0.443871745537794,-0.510341639704283,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.371,5002.894,"2016","4"
"2271",4,"rear",0,2019,"Nestucca",210,430370,5002894,-0.0186480571023586,0.88708433406488,-0.477584634819001,-0.443871745537794,2.21803159633109,-1.78526609736543,0.511839276915462,0.924993071788681,-0.961830386858797,"three",430.37,5002.894,"2019","4"
"3149",3,"rear",0,2001,"Nestucca",214,429829,5007534,-0.464859438442152,-1.04823521106869,-0.797181445596741,-0.44422712332938,0.19512558332044,0.5756725425918,1.01897799359367,-0.0954831557975414,-0.963016889072242,"once",429.829,5007.534,"2001","3"
"1731",3,"rear",12,2000,"Nestucca",215,430262,5007143,-0.464859438442152,0.88708433406488,-0.237887026735697,-0.44422712332938,0.458613341317625,1.06567867541311,1.01897799359367,-0.0954831557975414,-0.971322404566357,"three",430.262,5007.143,"2000","3"
"1732",3,"rear",158,2006,"Nestucca",215,430262,5007143,-0.464859438442152,-0.10207898900339,-0.157987824041262,-0.44422712332938,-0.399846773447398,1.06567867541311,1.01897799359367,-0.0954831557975414,-0.971322404566357,"three",430.262,5007.143,"2006","3"
"1733",3,"rear",73,2009,"Nestucca",215,430262,5007143,-0.464859438442152,-0.446135797027137,-0.157987824041262,-0.44422712332938,-0.0428633593866955,1.06567867541311,1.01897799359367,-0.0954831557975414,-0.971322404566357,"three",430.262,5007.143,"2009","3"
"1730",3,"rear",0,2015,"Nestucca",215,430262,5007143,-0.464859438442152,0.134460066512935,0.521155398861436,-0.44422712332938,-0.705832556928001,1.06567867541311,1.01897799359367,-0.0954831557975414,-0.971322404566357,"three",430.262,5007.143,"2015","3"
"2179",6,"rear",12,2006,"Nestucca",218,432553,5008418,2.54706738560145,-0.10207898900339,0.281457790778131,0.25480099272034,-0.399846773447398,-0.0479716264535061,0.530904642204117,-0.775800640855023,-0.906064782826883,"nine",432.553,5008.418,"2006","6"
"2180",4,"rear",0,2006,"Nestucca",223,436775,5003704,0.0450964259461834,1.08061628857824,-1.23662706041613,0.566111938149701,0.00813427119340491,-1.20616794039479,0.344064062375302,1.9454692993749,-0.800466085830279,"nine",436.775,5003.704,"2006","4"
"3032",5,"rear",62,2000,"Nestucca",227,436861,5002166,0.61879677338306,0.88708433406488,-1.07682865502726,0.826959237173847,0.458613341317625,0.0856664097704881,0.671988345340161,-0.0954831557975414,-0.794533574763054,"once",436.861,5002.166,"2000","5"
"1734",3,"rear",0,2003,"Nestucca",228,438804,4999559,-0.560476163014965,1.03760918757527,-1.59617347254109,0.202560457357193,0.815596755378328,-0.315247698901494,1.09523945474829,2.28562804190364,-0.73876797073114,"three",438.804,4999.559,"2003","3"
"1735",3,"rear",0,2006,"Nestucca",228,438804,4999559,-0.560476163014965,1.12362338958121,-1.51627426984666,0.202560457357193,-0.000365333903278495,-0.315247698901494,1.09523945474829,2.28562804190364,-0.73876797073114,"three",438.804,4999.559,"2006","3"
"254",5,"rear",15,2002,"Nestucca",233,436871,5002265,1.28811384539275,0.801070132058944,-0.797181445596741,0.826959237173847,0.858094780861745,1.11022468748778,0.671988345340161,-0.0954831557975414,-0.795720076976499,"annual",436.871,5002.265,"2002","5"
"255",5,"rear",1,2003,"Nestucca",233,436871,5002265,1.28811384539275,1.14512694008269,-0.757231844249525,0.826959237173847,0.832595965571695,1.11022468748778,0.671988345340161,-0.0954831557975414,-0.795720076976499,"annual",436.871,5002.265,"2003","5"
"256",5,"rear",369,2004,"Nestucca",233,436871,5002265,1.28811384539275,1.16663049058417,-0.397685432124567,0.826959237173847,0.518110576994409,1.11022468748778,0.671988345340161,-0.0954831557975414,-0.795720076976499,"annual",436.871,5002.265,"2004","5"
"257",5,"rear",15,2005,"Nestucca",233,436871,5002265,1.28811384539275,0.801070132058944,-0.677332641555089,0.826959237173847,1.5975604242732,1.11022468748778,0.671988345340161,-0.0954831557975414,-0.795720076976499,"annual",436.871,5002.265,"2005","5"
"258",5,"rear",0,2006,"Nestucca",233,436871,5002265,1.28811384539275,1.08061628857824,-0.677332641555089,0.826959237173847,0.00813427119340491,1.11022468748778,0.671988345340161,-0.0954831557975414,-0.795720076976499,"annual",436.871,5002.265,"2006","5"
"2280",4,"rear",2,1998,"Nestucca",234,439602,5002187,-0.146137023199442,0.77956658155746,-0.917030249638394,0.226726147185043,-0.280852302093831,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"1998","4"
"2281",4,"rear",0,2001,"Nestucca",234,439602,5002187,-0.146137023199442,-0.661171302041978,-1.99566948601327,0.226726147185043,0.637105048347977,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2001","4"
"2282",4,"rear",76,2004,"Nestucca",234,439602,5002187,-0.146137023199442,1.33865889459605,-0.917030249638394,0.226726147185043,0.407615710737525,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2004","4"
"2283",4,"rear",41,2007,"Nestucca",234,439602,5002187,-0.146137023199442,-0.3601215950212,-0.917030249638394,0.226726147185043,-0.238354276610414,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2007","4"
"2284",4,"rear",295,2010,"Nestucca",234,439602,5002187,-0.146137023199442,-0.317114494018232,-1.47632466849944,0.226726147185043,1.92904502304385,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2010","4"
"2285",4,"rear",279,2013,"Nestucca",234,439602,5002187,-0.146137023199442,-0.0590718880004221,-1.19667745906892,0.226726147185043,1.52106397840305,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2013","4"
"2279",4,"rear",141,2016,"Nestucca",234,439602,5002187,-0.146137023199442,2.02677251064354,-1.396425465805,0.226726147185043,-0.6038372957678,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2016","4"
"2278",4,"rear",207,2019,"Nestucca",234,439602,5002187,-0.146137023199442,0.88708433406488,-1.23662706041613,0.226726147185043,2.21803159633109,-0.760707819648141,1.30495847292349,1.60531055684616,-0.758938508359705,"three",439.602,5002.187,"2019","4"
"1433",4,"rear",0,2017,"Nestucca",237,440507,5003044,0.857838584815092,0.177467167515903,-0.0780886213468263,1.28219818819555,1.52106397840305,-0.627069783424147,0.485147765511346,0.244675586731199,-0.756565503932815,"nine",440.507,5003.044,"2017","4"
"3266",4,"rear",82,2004,"Nestucca",239,433390,5009671,-0.0186480571023586,0.500020425038166,-0.677332641555089,1.74454469504897,0.297120844480641,-2.05254216981342,-0.323223722727609,2.28562804190364,-0.891826756265543,"once",433.39,5009.671,"2004","4"
"3298",4,"rear",22,2005,"Nestucca",240,429657,5011706,-0.544540042252829,0.26348136952184,-2.11551829005492,0.0732029412198787,1.37657069175943,-2.05254216981342,-0.452868206690461,1.60531055684616,-0.832501645593294,"once",429.657,5011.706,"2005","4"
"3338",1,"rear",329,2006,"Nestucca",242,433046,5011407,-1.15011263121398,0.306488470524808,-1.07682865502726,-0.274356538951258,-0.323350327577248,-0.448885735125488,-0.654961078750199,-0.435641898326282,-0.877588729704203,"once",433.046,5011.407,"2006","1"
"3222",4,"rear",16,2003,"Nestucca",243,430842,5011522,0.0291603051840479,0.865580783563396,-1.11677825637448,-0.274356538951258,0.603106627961243,-0.270701686826829,-0.654961078750199,-0.435641898326282,-0.850299178794968,"once",430.842,5011.522,"2003","4"
"3267",3,"rear",10,2004,"Nestucca",245,430295,5012121,-0.496731679966423,0.414006223032229,-1.47632466849944,0.209312635397328,0.297120844480641,-1.6961740732161,-0.593951909826505,2.96594552696113,-0.837247654447073,"once",430.295,5012.121,"2004","3"
"2182",4,"rear",385,2006,"Nestucca",248,434413,5015077,-0.162073143961578,0.306488470524808,-0.917030249638394,-0.481541791445913,-0.323350327577248,1.37750075993576,-0.754100978251203,0.244675586731199,-0.811144605751284,"nine",434.413,5015.077,"2006","4"
"2181",4,"rear",0,2015,"Nestucca",248,434423,5015075,-0.162073143961578,-0.0590718880004221,-0.35773583077735,-0.481541791445913,1.52106397840305,1.37750075993576,-0.754100978251203,0.244675586731199,-0.811144605751284,"nine",434.423,5015.075,"2015","4"
"2621",4,"rear",94,2004,"Nestucca",249,434794,5014182,-0.130200902437307,0.457013324035197,-0.477584634819001,-0.481541791445913,0.212124793513807,1.51113879615976,-0.754100978251203,0.244675586731199,-0.824196130099179,"nine",434.794,5014.182,"2004","4"
"3150",4,"rear",0,2001,"Nestucca",252,433344,5015546,-0.369242713869339,-1.02673166056721,-1.51627426984666,-0.481541791445913,0.263122424093907,-1.02798389209613,-0.754100978251203,0.244675586731199,-0.792160570336164,"once",433.344,5015.546,"2001","4"
"1618",2,"rear",0,2005,"Nestucca",253,432299,5014741,-0.799517974446997,0.134460066512935,-0.83713104694396,-0.481541791445913,1.1895793796324,-0.448885735125488,-0.754100978251203,0.244675586731199,-0.775549539347934,"nine",432.299,5014.741,"2005","2"
"1170",6,"rear",0,1999,"Nestucca",256,435402,5014904,1.97336703816458,1.51068729860792,-0.237887026735697,0.990077643511834,0.144127952740339,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"1999","6"
"1171",6,"rear",59,2002,"Nestucca",256,435402,5014904,1.97336703816458,0.134460066512935,0.201558588083696,0.990077643511834,0.237623608803857,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"2002","6"
"1172",6,"rear",212,2005,"Nestucca",256,435402,5014904,1.97336703816458,0.134460066512935,0.321407392125349,0.990077643511834,1.1895793796324,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"2005","6"
"1173",6,"rear",32,2008,"Nestucca",256,435402,5014904,1.97336703816458,0.62904172804707,-0.157987824041262,0.990077643511834,0.19512558332044,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"2008","6"
"1174",6,"rear",165,2011,"Nestucca",256,435402,5014904,1.97336703816458,0.414006223032229,-0.118038222694044,0.990077643511834,1.67405687014335,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"2011","6"
"1175",6,"rear",172,2014,"Nestucca",256,435402,5014904,1.97336703816458,-0.295610943516748,0.680953804250306,0.990077643511834,0.484112156607676,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.402,5014.904,"2014","6"
"1169",6,"rear",650,2017,"Nestucca",256,435403,5014904,1.97336703816458,0.177467167515903,-0.0780886213468263,0.990077643511834,1.52106397840305,0.130212421845153,-0.323223722727609,-0.775800640855023,-0.812331107964729,"three",435.403,5014.904,"2017","6"
"2286",4,"rear",34,1998,"Nestucca",269,435377,5018564,-0.114264781675171,0.134460066512935,-0.517534236166219,0.225660013810285,-0.408346378544082,1.02113266333845,-0.422363622228613,0.58483432925994,-0.75063299286559,"three",435.377,5018.564,"1998","4"
"3183",4,"rear",45,2002,"Nestucca",270,434554,5018118,-0.0823925401509004,0.134460066512935,-0.83713104694396,0.225660013810285,0.348118475060741,-0.671615795498811,-0.422363622228613,0.58483432925994,-0.76249801500004,"once",434.554,5018.118,"2002","4"
